,TF,Target,Label
0,3,274,1
1,3,404,1
2,27,485,1
3,27,232,1
4,27,536,1
5,27,64,1
6,28,226,1
7,28,299,1
8,28,165,1
9,28,206,1
10,29,67,1
11,29,475,1
12,29,587,1
13,29,301,1
14,29,413,1
15,29,261,1
16,34,292,1
17,42,554,1
18,42,561,1
19,42,204,1
20,42,323,1
21,42,350,1
22,42,102,1
23,42,345,1
24,42,361,1
25,50,475,1
26,64,200,1
27,64,293,1
28,64,232,1
29,64,251,1
30,64,277,1
31,67,410,1
32,67,486,1
33,67,82,1
34,67,429,1
35,67,439,1
36,68,414,1
37,73,216,1
38,78,559,1
39,78,39,1
40,78,434,1
41,78,107,1
42,78,331,1
43,78,67,1
44,78,306,1
45,78,38,1
46,78,606,1
47,78,360,1
48,78,327,1
49,78,333,1
50,78,187,1
51,79,208,1
52,79,631,1
53,79,363,1
54,81,554,1
55,81,292,1
56,82,485,1
57,82,53,1
58,82,500,1
59,82,363,1
60,82,350,1
61,82,561,1
62,82,536,1
63,82,554,1
64,99,606,1
65,134,404,1
66,134,210,1
67,137,480,1
68,137,13,1
69,137,298,1
70,137,154,1
71,137,417,1
72,137,86,1
73,137,24,1
74,137,464,1
75,137,392,1
76,137,310,1
77,137,232,1
78,137,364,1
79,137,570,1
80,137,279,1
81,137,274,1
82,137,132,1
83,137,3,1
84,137,554,1
85,137,256,1
86,137,104,1
87,137,165,1
88,137,116,1
89,137,217,1
90,137,197,1
91,137,168,1
92,137,533,1
93,137,258,1
94,137,376,1
95,137,525,1
96,137,164,1
97,137,577,1
98,137,497,1
99,137,369,1
100,137,287,1
101,137,338,1
102,137,301,1
103,137,122,1
104,137,488,1
105,137,589,1
106,137,67,1
107,137,351,1
108,137,486,1
109,137,98,1
110,137,482,1
111,157,283,1
112,161,82,1
113,161,534,1
114,165,28,1
115,177,437,1
116,177,363,1
117,189,53,1
118,189,299,1
119,198,450,1
120,198,199,1
121,199,553,1
122,199,82,1
123,199,74,1
124,199,198,1
125,204,554,1
126,204,610,1
127,204,21,1
128,204,182,1
129,204,74,1
130,204,345,1
131,204,273,1
132,204,102,1
133,204,407,1
134,204,411,1
135,204,240,1
136,204,30,1
137,204,279,1
138,204,399,1
139,204,299,1
140,204,246,1
141,209,523,1
142,209,216,1
143,209,74,1
144,224,590,1
145,226,426,1
146,226,375,1
147,226,28,1
148,226,33,1
149,251,64,1
150,251,232,1
151,251,109,1
152,251,293,1
153,263,69,1
154,263,219,1
155,263,437,1
156,263,622,1
157,263,575,1
158,263,331,1
159,263,546,1
160,263,441,1
161,263,177,1
162,263,232,1
163,263,2,1
164,263,631,1
165,263,543,1
166,263,6,1
167,263,47,1
168,263,104,1
169,263,283,1
170,263,453,1
171,263,72,1
172,263,564,1
173,270,196,1
174,276,613,1
175,276,50,1
176,276,253,1
177,276,278,1
178,276,152,1
179,276,289,1
180,276,360,1
181,276,216,1
182,276,255,1
183,283,472,1
184,283,445,1
185,283,508,1
186,283,141,1
187,283,246,1
188,283,422,1
189,283,363,1
190,283,276,1
191,283,315,1
192,283,232,1
193,283,28,1
194,283,78,1
195,283,357,1
196,292,81,1
197,292,34,1
198,293,109,1
199,293,354,1
200,293,27,1
201,293,504,1
202,293,232,1
203,293,57,1
204,293,251,1
205,299,323,1
206,299,189,1
207,299,204,1
208,299,500,1
209,299,554,1
210,299,182,1
211,299,561,1
212,299,53,1
213,304,453,1
214,323,246,1
215,323,240,1
216,323,290,1
217,323,610,1
218,323,411,1
219,323,279,1
220,323,561,1
221,323,266,1
222,323,102,1
223,323,399,1
224,323,82,1
225,323,478,1
226,323,345,1
227,323,53,1
228,323,299,1
