,TF,Target,Label
0,0,174,1
1,0,184,1
2,0,464,1
3,0,645,1
4,0,816,1
5,0,151,1
6,0,208,1
7,0,667,1
8,0,586,1
9,0,770,1
10,3,139,1
11,5,727,1
12,5,350,1
13,5,495,1
14,5,424,1
15,6,302,1
16,14,156,1
17,14,803,1
18,14,366,1
19,14,40,1
20,14,163,1
21,14,402,1
22,14,34,1
23,14,411,1
24,14,777,1
25,14,65,1
26,14,95,1
27,14,618,1
28,14,277,1
29,14,559,1
30,14,240,1
31,14,485,1
32,14,115,1
33,14,397,1
34,15,497,1
35,16,43,1
36,24,350,1
37,24,625,1
38,24,811,1
39,24,263,1
40,26,320,1
41,26,424,1
42,26,154,1
43,26,765,1
44,26,119,1
45,26,774,1
46,26,268,1
47,26,641,1
48,26,6,1
49,26,178,1
50,26,253,1
51,26,241,1
52,26,353,1
53,26,403,1
54,26,14,1
55,29,610,1
56,32,47,1
57,32,451,1
58,32,553,1
59,32,411,1
60,32,290,1
61,32,357,1
62,32,803,1
63,32,40,1
64,32,554,1
65,32,115,1
66,32,765,1
67,32,618,1
68,34,315,1
69,34,463,1
70,34,43,1
71,34,154,1
72,34,80,1
73,34,536,1
74,34,385,1
75,34,600,1
76,34,688,1
77,42,465,1
78,42,611,1
79,42,669,1
80,42,809,1
81,42,244,1
82,42,678,1
83,42,160,1
84,42,778,1
85,42,313,1
86,42,156,1
87,42,745,1
88,42,777,1
89,42,496,1
90,43,83,1
91,43,181,1
92,43,729,1
93,43,350,1
94,43,95,1
95,43,34,1
96,43,529,1
97,43,717,1
98,43,142,1
99,43,401,1
100,43,210,1
101,43,16,1
102,44,311,1
103,44,160,1
104,47,631,1
105,56,610,1
106,61,777,1
107,61,528,1
108,67,108,1
109,68,228,1
110,68,446,1
111,68,727,1
112,68,551,1
113,71,171,1
114,71,79,1
115,71,259,1
116,71,729,1
117,71,692,1
118,79,171,1
119,79,71,1
120,79,139,1
121,79,616,1
122,80,164,1
123,80,619,1
124,80,160,1
125,80,457,1
126,80,341,1
127,80,305,1
128,80,801,1
129,80,412,1
130,80,802,1
131,80,222,1
132,80,237,1
133,80,721,1
134,80,706,1
135,80,197,1
136,80,613,1
137,80,523,1
138,80,707,1
139,80,229,1
140,80,570,1
141,80,200,1
142,80,360,1
143,80,345,1
144,80,127,1
145,80,465,1
146,80,576,1
147,80,419,1
148,80,327,1
149,80,46,1
150,80,725,1
151,80,149,1
152,80,804,1
153,80,808,1
154,80,435,1
155,80,10,1
156,80,257,1
157,80,205,1
158,80,352,1
159,80,548,1
160,80,334,1
161,80,21,1
162,80,522,1
163,80,384,1
164,80,650,1
165,80,318,1
166,80,266,1
167,80,580,1
168,80,394,1
169,80,103,1
170,80,259,1
171,80,609,1
172,80,790,1
173,80,566,1
174,80,155,1
175,80,698,1
176,80,340,1
177,80,615,1
178,80,258,1
179,80,763,1
180,80,798,1
181,80,486,1
182,80,261,1
183,80,679,1
184,80,624,1
185,80,355,1
186,80,299,1
187,80,138,1
188,80,377,1
189,80,589,1
190,80,134,1
191,80,594,1
192,80,440,1
193,80,221,1
194,80,439,1
195,80,539,1
196,80,180,1
197,80,309,1
198,83,529,1
199,83,116,1
200,83,11,1
201,83,353,1
202,83,456,1
203,83,350,1
204,83,669,1
205,83,363,1
206,83,509,1
207,83,330,1
208,83,499,1
209,83,777,1
210,83,430,1
211,83,263,1
212,83,625,1
213,83,751,1
214,83,459,1
215,83,666,1
216,83,391,1
217,83,678,1
218,83,745,1
219,83,48,1
220,83,564,1
221,83,86,1
222,83,570,1
223,83,589,1
224,83,675,1
225,83,769,1
226,83,223,1
227,83,92,1
228,86,497,1
229,86,83,1
230,86,777,1
231,86,160,1
232,86,577,1
233,86,765,1
234,86,653,1
235,86,788,1
236,86,434,1
237,86,681,1
238,86,594,1
239,86,432,1
240,86,666,1
241,86,424,1
242,86,301,1
243,86,727,1
244,86,26,1
245,86,176,1
246,86,119,1
247,86,525,1
248,86,453,1
249,86,113,1
250,86,198,1
251,86,139,1
252,86,519,1
253,86,259,1
254,86,745,1
255,86,529,1
256,86,350,1
257,91,479,1
258,96,112,1
259,96,485,1
260,96,740,1
261,96,141,1
262,96,664,1
263,96,351,1
264,96,358,1
265,96,249,1
266,98,675,1
267,98,275,1
268,98,399,1
269,98,729,1
270,119,320,1
271,119,497,1
272,119,495,1
273,119,702,1
274,125,200,1
275,130,157,1
276,132,300,1
277,134,228,1
278,134,179,1
279,134,247,1
280,134,816,1
281,134,652,1
282,134,265,1
283,134,151,1
284,134,551,1
285,134,713,1
286,135,268,1
287,135,166,1
288,136,589,1
289,136,251,1
290,136,337,1
291,136,137,1
292,136,83,1
293,136,562,1
294,136,766,1
295,136,525,1
296,136,730,1
297,136,564,1
298,139,777,1
299,139,210,1
300,139,212,1
301,139,198,1
302,139,785,1
303,139,160,1
304,139,648,1
305,139,580,1
306,139,97,1
307,139,268,1
308,139,79,1
309,142,675,1
310,142,160,1
311,143,136,1
312,146,151,1
313,146,567,1
314,146,464,1
315,146,667,1
316,146,586,1
317,146,652,1
318,146,816,1
319,146,551,1
320,151,713,1
321,151,816,1
322,151,782,1
323,151,645,1
324,151,716,1
325,151,200,1
326,151,329,1
327,151,247,1
328,151,672,1
329,151,586,1
330,151,667,1
331,151,567,1
332,151,174,1
333,151,652,1
334,151,0,1
335,153,301,1
336,153,277,1
337,157,287,1
338,157,80,1
339,157,752,1
340,157,130,1
341,158,22,1
342,158,75,1
343,158,740,1
344,158,351,1
345,158,583,1
346,158,148,1
347,158,10,1
348,158,249,1
349,158,573,1
350,158,108,1
351,171,729,1
352,171,79,1
353,171,561,1
354,171,259,1
355,171,616,1
356,173,645,1
357,174,645,1
358,174,672,1
359,174,667,1
360,174,265,1
361,174,0,1
362,174,586,1
363,174,200,1
364,174,179,1
365,174,464,1
366,174,329,1
367,174,816,1
368,174,151,1
369,174,652,1
370,174,191,1
371,176,285,1
372,176,755,1
373,176,758,1
374,176,320,1
375,176,145,1
376,176,474,1
377,176,83,1
378,176,303,1
379,176,641,1
380,176,381,1
381,176,613,1
382,176,360,1
383,176,515,1
384,176,795,1
385,176,491,1
386,176,48,1
387,176,297,1
388,176,92,1
389,176,811,1
390,176,659,1
391,176,692,1
392,176,226,1
393,176,722,1
394,176,11,1
395,176,678,1
396,176,29,1
397,176,90,1
398,176,221,1
399,176,446,1
400,176,287,1
401,176,188,1
402,176,181,1
403,176,419,1
404,176,700,1
405,176,640,1
406,176,124,1
407,176,86,1
408,176,471,1
409,176,803,1
410,176,503,1
411,176,683,1
412,176,544,1
413,176,127,1
414,176,160,1
415,179,782,1
416,179,586,1
417,179,247,1
418,179,134,1
419,179,265,1
