,TF,Target,Label
0,3,439,1
1,3,379,1
2,3,615,1
3,3,34,1
4,4,549,1
5,4,120,1
6,4,144,1
7,4,169,1
8,4,325,1
9,4,468,1
10,4,656,1
11,4,709,1
12,10,632,1
13,10,218,1
14,10,800,1
15,10,379,1
16,12,642,1
17,12,96,1
18,12,704,1
19,12,713,1
20,12,56,1
21,12,174,1
22,12,290,1
23,12,120,1
24,12,141,1
25,12,770,1
26,12,48,1
27,12,114,1
28,12,412,1
29,12,27,1
30,12,202,1
31,12,696,1
32,12,358,1
33,14,687,1
34,14,50,1
35,14,36,1
36,14,312,1
37,14,761,1
38,14,346,1
39,14,722,1
40,14,384,1
41,14,368,1
42,14,228,1
43,14,302,1
44,14,585,1
45,14,123,1
46,14,565,1
47,14,420,1
48,14,70,1
49,14,179,1
50,14,224,1
51,14,285,1
52,14,629,1
53,14,711,1
54,14,446,1
55,14,161,1
56,14,574,1
57,14,86,1
58,14,613,1
59,14,323,1
60,14,520,1
61,15,482,1
62,15,760,1
63,15,755,1
64,15,139,1
65,15,310,1
66,15,696,1
67,15,319,1
68,15,290,1
69,15,546,1
70,15,524,1
71,15,12,1
72,15,202,1
73,19,648,1
74,19,412,1
75,25,791,1
76,25,154,1
77,25,120,1
78,25,488,1
79,25,810,1
80,25,342,1
81,25,672,1
82,25,276,1
83,27,174,1
84,27,153,1
85,27,56,1
86,27,762,1
87,27,373,1
88,27,96,1
89,27,704,1
90,27,289,1
91,27,141,1
92,27,290,1
93,27,399,1
94,27,114,1
95,30,229,1
96,30,358,1
97,30,48,1
98,30,642,1
99,30,546,1
100,30,576,1
101,30,153,1
102,34,276,1
103,34,493,1
104,34,202,1
105,34,557,1
106,34,740,1
107,34,502,1
108,34,254,1
109,34,105,1
110,34,336,1
111,34,144,1
112,34,615,1
113,34,760,1
114,34,625,1
115,34,468,1
116,34,85,1
117,34,451,1
118,34,158,1
119,34,248,1
120,34,576,1
121,34,120,1
122,34,247,1
123,34,168,1
124,34,730,1
125,34,286,1
126,34,362,1
127,34,685,1
128,34,3,1
129,34,12,1
130,41,124,1
131,41,801,1
132,42,722,1
133,42,361,1
134,42,625,1
135,42,53,1
136,42,657,1
137,42,702,1
138,43,508,1
139,43,775,1
140,43,402,1
141,43,586,1
142,43,493,1
143,43,451,1
144,43,468,1
145,43,578,1
146,43,85,1
147,43,514,1
148,43,112,1
149,43,642,1
150,43,56,1
151,43,290,1
152,43,600,1
153,43,760,1
154,43,158,1
155,43,762,1
156,43,111,1
157,43,546,1
158,43,439,1
159,43,576,1
160,43,557,1
161,43,175,1
162,43,362,1
163,45,587,1
164,48,114,1
165,48,587,1
166,48,642,1
167,48,776,1
168,48,111,1
169,48,264,1
170,48,426,1
171,48,174,1
172,48,96,1
173,48,772,1
174,48,120,1
175,48,540,1
176,48,12,1
177,48,56,1
178,48,124,1
179,48,307,1
180,48,27,1
181,48,483,1
182,48,775,1
183,48,153,1
184,48,615,1
185,48,764,1
186,48,446,1
187,48,67,1
188,48,247,1
189,48,524,1
190,48,696,1
191,48,158,1
192,48,399,1
193,48,112,1
194,48,511,1
195,48,546,1
196,48,709,1
197,48,597,1
198,48,756,1
199,48,570,1
200,48,105,1
201,48,196,1
202,48,139,1
203,56,78,1
204,56,96,1
205,56,772,1
206,56,112,1
207,56,358,1
208,56,739,1
209,56,340,1
210,56,231,1
211,56,546,1
212,56,770,1
213,56,689,1
214,56,105,1
215,56,306,1
216,56,704,1
217,56,43,1
218,56,446,1
219,56,426,1
220,56,354,1
221,56,696,1
222,56,600,1
223,56,379,1
224,56,116,1
225,56,240,1
226,56,373,1
227,56,67,1
228,56,30,1
229,56,114,1
230,56,163,1
231,56,775,1
232,56,642,1
233,56,703,1
234,56,776,1
235,56,141,1
236,56,524,1
237,56,508,1
238,56,290,1
239,56,48,1
240,56,764,1
241,56,139,1
242,58,106,1
243,64,386,1
244,64,468,1
245,64,636,1
246,65,241,1
247,67,56,1
248,67,576,1
249,67,642,1
250,67,770,1
251,67,373,1
252,67,661,1
253,67,78,1
254,67,306,1
255,67,772,1
256,67,124,1
257,67,438,1
258,67,264,1
259,67,290,1
260,67,546,1
261,67,48,1
262,67,703,1
263,67,584,1
264,67,231,1
265,78,358,1
266,78,508,1
267,78,756,1
268,78,264,1
269,78,764,1
270,78,546,1
271,78,716,1
272,78,576,1
273,78,124,1
274,78,661,1
275,78,779,1
276,78,290,1
277,78,770,1
278,78,157,1
279,78,56,1
280,78,373,1
281,78,215,1
282,78,642,1
283,79,43,1
284,79,336,1
285,79,154,1
286,79,34,1
287,79,448,1
288,79,775,1
289,79,570,1
290,79,638,1
291,79,578,1
292,79,647,1
293,79,316,1
294,79,25,1
295,80,717,1
296,89,379,1
297,89,0,1
298,89,806,1
299,89,698,1
300,89,121,1
301,91,635,1
302,91,276,1
303,91,120,1
304,91,468,1
305,96,642,1
306,96,597,1
307,96,435,1
308,96,48,1
309,96,661,1
310,96,27,1
311,96,628,1
312,96,139,1
313,96,358,1
314,96,174,1
315,96,12,1
316,96,704,1
317,96,686,1
318,96,56,1
319,96,153,1
320,101,276,1
321,103,623,1
322,103,180,1
323,111,358,1
324,111,642,1
325,111,56,1
326,111,514,1
327,111,576,1
328,111,337,1
329,111,555,1
330,111,379,1
331,111,546,1
332,111,534,1
333,111,607,1
334,111,488,1
335,111,43,1
336,111,295,1
337,111,776,1
338,112,153,1
339,112,332,1
340,112,582,1
341,112,776,1
342,112,789,1
343,112,636,1
344,112,554,1
345,112,358,1
346,112,468,1
347,112,762,1
348,112,290,1
349,112,340,1
350,112,297,1
351,112,686,1
352,112,143,1
353,112,770,1
354,114,686,1
355,114,540,1
356,114,770,1
357,114,435,1
358,114,373,1
359,114,56,1
360,114,762,1
361,114,597,1
362,114,704,1
363,114,642,1
364,114,522,1
365,114,628,1
366,114,48,1
367,114,153,1
368,114,290,1
369,116,332,1
370,116,597,1
371,116,153,1
372,116,174,1
373,116,48,1
374,116,373,1
375,116,56,1
376,116,364,1
377,116,27,1
378,116,12,1
379,116,540,1
380,116,686,1
381,116,770,1
382,116,300,1
383,116,141,1
384,120,458,1
385,120,399,1
386,120,276,1
387,120,519,1
388,120,762,1
389,120,635,1
390,120,770,1
391,120,812,1
392,120,91,1
393,120,151,1
394,120,714,1
395,120,642,1
396,120,524,1
397,120,528,1
398,120,134,1
399,120,647,1
400,120,56,1
401,120,12,1
402,120,450,1
403,120,570,1
404,120,158,1
405,120,248,1
406,120,124,1
407,120,383,1
408,120,290,1
409,120,153,1
410,120,188,1
411,120,717,1
412,120,476,1
413,120,202,1
414,120,208,1
415,120,755,1
416,120,600,1
417,120,775,1
418,120,623,1
419,120,502,1
420,121,361,1
421,121,89,1
422,121,248,1
423,132,306,1
424,132,689,1
425,134,625,1
426,134,120,1
427,139,524,1
428,139,762,1
429,139,597,1
430,139,105,1
431,139,342,1
432,139,290,1
433,139,642,1
434,139,56,1
435,139,163,1
436,139,709,1
437,139,247,1
438,139,759,1
439,139,615,1
440,139,546,1
441,139,505,1
442,139,373,1
443,139,114,1
444,139,307,1
445,139,158,1
446,140,339,1
447,140,509,1
448,140,631,1
449,141,264,1
450,141,116,1
451,141,642,1
452,141,540,1
453,141,770,1
454,141,48,1
455,141,27,1
456,141,78,1
457,141,762,1
458,141,772,1
459,141,661,1
460,141,689,1
461,141,546,1
462,141,12,1
463,141,290,1
464,141,438,1
465,141,399,1
466,141,703,1
467,141,576,1
468,141,67,1
469,141,240,1
470,144,267,1
471,144,560,1
472,144,325,1
473,144,202,1
474,144,247,1
475,146,340,1
476,146,352,1
477,148,103,1
478,148,754,1
479,149,158,1
480,149,760,1
481,149,412,1
482,149,379,1
483,151,502,1
484,151,453,1
485,151,389,1
486,151,120,1
487,152,738,1
488,152,16,1
489,152,303,1
490,153,27,1
491,153,340,1
492,153,587,1
493,153,48,1
494,153,158,1
495,153,661,1
496,153,435,1
497,153,196,1
498,153,12,1
499,153,576,1
500,153,597,1
501,153,399,1
502,153,354,1
503,153,704,1
504,153,546,1
505,153,642,1
506,153,105,1
507,153,120,1
508,153,686,1
509,153,762,1
510,153,373,1
511,153,386,1
512,153,264,1
513,153,709,1
514,153,600,1
515,153,770,1
516,153,775,1
517,153,508,1
518,153,511,1
519,153,112,1
520,153,163,1
521,153,632,1
522,153,56,1
523,153,30,1
524,153,231,1
525,153,703,1
526,153,483,1
527,153,43,1
528,153,446,1
529,154,79,1
530,154,276,1
531,154,672,1
532,154,25,1
533,154,685,1
534,154,695,1
535,154,791,1
536,154,448,1
537,158,760,1
538,158,358,1
539,158,615,1
540,158,43,1
541,158,600,1
542,158,468,1
543,158,755,1
544,158,642,1
