,TF,Target,Label
0,13,241,1
1,13,517,1
2,13,407,1
3,13,43,1
4,21,378,1
5,24,311,1
6,24,611,1
7,24,26,1
8,24,167,1
9,35,576,1
10,35,509,1
11,35,164,1
12,35,587,1
13,35,205,1
14,35,72,1
15,35,440,1
16,35,304,1
17,35,261,1
18,35,362,1
19,35,565,1
20,35,153,1
21,35,508,1
22,35,275,1
23,35,443,1
24,37,595,1
25,41,471,1
26,41,99,1
27,41,237,1
28,41,72,1
29,41,464,1
30,41,489,1
31,41,111,1
32,41,403,1
33,41,566,1
34,41,254,1
35,41,240,1
36,41,614,1
37,41,455,1
38,41,251,1
39,41,559,1
40,41,220,1
41,41,443,1
42,41,266,1
43,41,611,1
44,41,243,1
45,62,35,1
46,62,221,1
47,92,567,1
48,93,321,1
49,93,631,1
50,93,604,1
51,93,589,1
52,93,611,1
53,112,451,1
54,112,217,1
55,112,523,1
56,112,241,1
57,112,30,1
58,112,180,1
59,112,187,1
60,118,439,1
61,118,166,1
62,118,155,1
63,119,609,1
64,131,486,1
65,131,499,1
66,137,464,1
67,137,167,1
68,137,256,1
69,137,309,1
70,153,275,1
71,153,488,1
72,153,221,1
73,153,35,1
74,155,305,1
75,155,439,1
76,155,118,1
77,158,565,1
78,158,229,1
79,158,421,1
80,158,196,1
81,158,164,1
82,166,261,1
83,174,337,1
84,187,217,1
85,187,447,1
86,187,112,1
87,187,305,1
88,193,277,1
89,193,304,1
90,195,205,1
91,195,446,1
92,195,599,1
93,195,565,1
94,195,72,1
95,195,443,1
96,195,62,1
97,195,35,1
98,196,98,1
99,196,158,1
100,205,291,1
101,205,263,1
102,205,152,1
103,205,556,1
104,205,97,1
105,205,425,1
106,205,625,1
107,205,606,1
108,216,26,1
109,216,467,1
110,216,566,1
111,216,611,1
112,221,509,1
113,221,362,1
114,221,195,1
115,221,440,1
116,221,16,1
117,222,35,1
118,222,31,1
119,229,443,1
120,229,321,1
121,229,565,1
122,229,550,1
123,229,52,1
124,229,237,1
125,229,196,1
126,229,256,1
127,229,26,1
128,229,489,1
129,229,309,1
130,229,243,1
131,229,508,1
132,229,191,1
133,229,158,1
134,229,455,1
135,234,31,1
136,238,567,1
137,243,240,1
138,243,41,1
139,243,491,1
140,243,251,1
141,243,229,1
142,243,559,1
143,243,455,1
144,243,164,1
145,243,403,1
