,TF,Target,Label
0,6,1384,1
1,6,946,1
2,6,919,1
3,6,1218,1
4,6,1404,1
5,6,1334,1
6,6,94,1
7,6,431,1
8,6,384,1
9,6,123,1
10,6,1375,1
11,6,972,1
12,6,38,1
13,6,75,1
14,6,380,1
15,8,1218,1
16,9,1383,1
17,9,841,1
18,9,984,1
19,9,890,1
20,16,931,1
21,16,8,1
22,24,188,1
23,24,365,1
24,24,1023,1
25,24,957,1
26,24,991,1
27,24,6,1
28,24,1217,1
29,24,1375,1
30,24,1069,1
31,24,420,1
32,24,199,1
33,24,14,1
34,24,1402,1
35,24,4,1
36,24,610,1
37,24,929,1
38,24,140,1
39,24,687,1
40,24,734,1
41,25,943,1
42,25,301,1
43,25,1358,1
44,25,230,1
45,25,286,1
46,25,1320,1
47,33,1175,1
48,35,1218,1
49,35,285,1
50,35,94,1
51,35,824,1
52,35,938,1
53,35,652,1
54,38,153,1
55,38,1090,1
56,38,480,1
57,38,1014,1
58,38,104,1
59,38,41,1
60,38,1242,1
61,38,830,1
62,38,286,1
63,38,1158,1
64,38,249,1
65,38,1030,1
66,38,586,1
67,38,956,1
68,38,1264,1
69,38,295,1
70,38,399,1
71,38,853,1
72,38,563,1
73,38,953,1
74,38,515,1
75,38,1187,1
76,38,598,1
77,38,1283,1
78,38,1113,1
79,38,1326,1
80,38,1122,1
81,38,922,1
82,38,1348,1
83,38,974,1
84,38,616,1
85,38,1280,1
86,38,509,1
87,38,571,1
88,38,1230,1
89,38,677,1
90,38,579,1
91,41,1333,1
92,41,1217,1
93,41,94,1
94,41,771,1
95,61,1076,1
96,61,992,1
97,61,771,1
98,61,1144,1
99,61,38,1
100,61,551,1
101,61,647,1
102,61,477,1
103,62,965,1
104,62,67,1
105,64,75,1
106,64,632,1
107,64,158,1
108,64,1047,1
109,64,383,1
110,64,1322,1
111,73,807,1
112,80,225,1
113,80,1366,1
114,80,188,1
115,80,295,1
116,80,116,1
117,80,771,1
118,80,825,1
119,80,566,1
120,80,1041,1
121,80,1010,1
122,80,1292,1
123,80,806,1
124,80,140,1
125,80,71,1
126,80,707,1
127,80,342,1
128,80,407,1
129,80,805,1
130,80,1282,1
131,80,227,1
132,80,690,1
133,80,674,1
134,80,47,1
135,80,524,1
136,80,1404,1
137,89,1047,1
138,106,618,1
139,106,1005,1
140,106,1082,1
141,106,1047,1
142,106,237,1
143,106,214,1
144,106,1258,1
145,106,1181,1
146,106,348,1
147,106,602,1
148,106,89,1
149,106,907,1
150,106,1146,1
151,106,277,1
152,106,1025,1
153,106,699,1
154,106,814,1
155,106,659,1
156,106,528,1
157,106,396,1
158,106,848,1
159,106,1210,1
160,106,385,1
161,106,716,1
162,106,77,1
163,106,250,1
164,106,953,1
165,106,707,1
166,106,255,1
167,107,1211,1
168,107,75,1
169,107,1321,1
170,107,1159,1
171,109,567,1
172,109,1047,1
173,109,1076,1
174,109,89,1
175,109,1254,1
176,111,1047,1
177,111,145,1
178,116,320,1
179,116,1287,1
180,116,298,1
181,126,931,1
182,128,1029,1
183,128,116,1
184,129,400,1
185,129,1356,1
186,129,1062,1
187,129,859,1
188,131,793,1
189,134,1243,1
190,141,38,1
191,141,968,1
192,141,616,1
193,141,803,1
194,141,1241,1
195,141,931,1
196,141,1217,1
197,141,1404,1
198,141,230,1
199,141,859,1
200,158,250,1
201,171,713,1
202,171,403,1
203,171,795,1
204,171,948,1
205,171,778,1
206,171,1009,1
207,171,716,1
208,171,1318,1
209,171,632,1
210,171,363,1
211,171,134,1
212,171,528,1
213,171,999,1
214,171,738,1
215,171,250,1
216,171,1263,1
217,171,1167,1
218,171,447,1
219,171,212,1
220,171,1081,1
221,171,906,1
222,171,75,1
223,171,707,1
224,171,890,1
225,171,875,1
226,171,1369,1
227,171,1045,1
228,171,183,1
229,171,628,1
230,171,487,1
231,171,35,1
232,171,507,1
233,171,1371,1
234,171,361,1
235,171,974,1
236,171,481,1
237,171,656,1
238,171,1374,1
239,171,288,1
240,171,386,1
241,171,1366,1
242,171,1361,1
243,171,631,1
244,171,238,1
245,171,1115,1
246,171,526,1
247,171,1242,1
248,171,1218,1
249,171,1240,1
250,171,785,1
251,171,296,1
252,171,557,1
253,171,1283,1
254,171,908,1
255,171,1056,1
256,171,946,1
257,171,263,1
258,171,1230,1
259,171,173,1
260,171,436,1
261,171,511,1
262,171,547,1
263,171,41,1
264,171,1063,1
265,171,769,1
266,171,126,1
267,171,463,1
268,171,1098,1
269,171,727,1
270,171,1195,1
271,171,332,1
272,171,310,1
273,171,929,1
274,171,1014,1
275,171,871,1
276,171,1358,1
277,171,1030,1
278,171,556,1
279,171,853,1
280,171,6,1
281,171,165,1
282,171,571,1
283,171,1222,1
284,171,1243,1
