,TF,Target,Label
0,0,310,1
1,1,293,1
2,1,451,1
3,1,174,1
4,1,406,1
5,1,563,1
6,1,188,1
7,1,265,1
8,1,589,1
9,1,442,1
10,1,668,1
11,1,639,1
12,1,482,1
13,1,424,1
14,1,819,1
15,1,593,1
16,1,178,1
17,4,296,1
18,4,186,1
19,4,669,1
20,4,864,1
21,4,642,1
22,4,523,1
23,4,769,1
24,4,662,1
25,4,41,1
26,4,220,1
27,4,105,1
28,4,128,1
29,4,515,1
30,4,666,1
31,4,64,1
32,4,745,1
33,4,137,1
34,4,446,1
35,4,363,1
36,4,681,1
37,4,300,1
38,5,470,1
39,14,752,1
40,14,409,1
41,14,87,1
42,14,510,1
43,14,534,1
44,14,672,1
45,14,560,1
46,14,176,1
47,14,75,1
48,14,673,1
49,15,785,1
50,15,249,1
51,15,672,1
52,15,87,1
53,15,591,1
54,15,280,1
55,15,945,1
56,15,409,1
57,20,550,1
58,20,501,1
59,22,627,1
60,22,813,1
61,22,858,1
62,22,534,1
63,22,939,1
64,22,575,1
65,22,317,1
66,22,470,1
67,22,590,1
68,22,623,1
69,22,40,1
70,22,131,1
71,24,370,1
72,24,476,1
73,24,358,1
74,24,382,1
75,24,296,1
76,24,728,1
77,24,669,1
78,24,441,1
79,24,515,1
80,24,94,1
81,24,681,1
82,24,64,1
83,24,300,1
84,24,220,1
85,24,96,1
86,24,128,1
87,24,756,1
88,24,655,1
89,24,363,1
90,24,496,1
91,24,590,1
92,26,39,1
93,26,616,1
94,26,368,1
95,26,888,1
96,26,197,1
97,26,794,1
98,26,673,1
99,26,29,1
100,26,706,1
101,26,600,1
102,26,858,1
103,26,86,1
104,28,139,1
105,28,456,1
106,28,854,1
107,28,255,1
108,28,785,1
109,36,114,1
110,36,267,1
111,37,543,1
112,37,892,1
113,38,736,1
114,38,328,1
115,38,386,1
116,38,635,1
117,38,259,1
118,38,864,1
119,38,250,1
120,38,96,1
121,38,662,1
122,38,319,1
123,38,367,1
124,38,64,1
125,38,233,1
126,38,421,1
127,38,9,1
128,38,936,1
129,38,30,1
130,38,226,1
131,38,501,1
132,38,441,1
133,39,33,1
134,39,741,1
135,39,139,1
136,39,161,1
137,39,924,1
138,39,205,1
139,39,546,1
140,39,534,1
141,39,482,1
142,39,406,1
143,39,87,1
144,39,518,1
145,39,856,1
146,39,709,1
147,39,906,1
148,39,319,1
149,39,522,1
150,39,673,1
151,39,365,1
152,39,156,1
153,39,556,1
154,40,493,1
155,40,833,1
156,40,610,1
157,40,233,1
158,40,378,1
159,40,662,1
160,40,936,1
161,40,499,1
162,40,515,1
163,40,307,1
164,40,184,1
165,40,38,1
166,40,342,1
167,40,827,1
168,40,362,1
169,40,64,1
170,40,222,1
171,40,226,1
172,40,386,1
173,41,4,1
174,41,581,1
175,41,127,1
176,41,838,1
177,41,222,1
178,41,538,1
179,41,916,1
180,41,786,1
181,41,186,1
182,41,319,1
183,41,445,1
184,41,137,1
185,41,226,1
186,41,387,1
187,41,38,1
188,41,300,1
189,41,850,1
190,41,669,1
191,41,105,1
192,41,212,1
193,41,121,1
194,41,496,1
195,41,687,1
196,41,749,1
197,41,662,1
198,41,523,1
199,41,745,1
200,41,936,1
201,41,112,1
202,41,500,1
203,41,339,1
204,41,546,1
205,41,864,1
206,41,681,1
207,41,831,1
208,41,64,1
209,41,57,1
210,41,792,1
211,41,216,1
212,41,515,1
213,41,198,1
214,41,463,1
215,41,456,1
216,41,144,1
217,41,750,1
218,41,128,1
219,41,736,1
220,41,486,1
221,41,67,1
222,41,54,1
223,41,815,1
224,41,242,1
225,41,115,1
226,41,386,1
227,41,406,1
228,43,908,1
229,43,72,1
230,43,378,1
231,43,181,1
232,43,649,1
233,43,639,1
234,43,575,1
235,43,134,1
236,43,608,1
237,43,635,1
238,43,311,1
239,43,265,1
240,43,332,1
241,43,174,1
242,43,739,1
243,43,123,1
244,43,911,1
245,43,188,1
246,43,424,1
247,43,117,1
248,43,497,1
249,43,247,1
250,43,833,1
251,43,819,1
252,43,506,1
253,43,882,1
254,43,919,1
255,43,736,1
256,43,245,1
257,47,78,1
258,47,779,1
259,47,445,1
260,47,104,1
261,47,374,1
262,47,896,1
263,47,638,1
264,47,8,1
265,54,465,1
266,54,22,1
267,54,41,1
268,54,233,1
269,54,788,1
270,54,520,1
271,54,475,1
272,54,317,1
273,54,901,1
274,54,319,1
275,54,394,1
276,54,858,1
277,54,96,1
278,54,945,1
279,54,499,1
280,54,64,1
281,54,441,1
282,54,581,1
283,57,874,1
284,57,441,1
285,57,233,1
286,57,144,1
287,57,864,1
288,57,520,1
289,57,475,1
290,57,271,1
291,57,64,1
292,57,365,1
293,57,41,1
294,57,54,1
295,57,147,1
296,64,386,1
297,64,406,1
298,64,103,1
299,64,445,1
300,64,370,1
301,64,67,1
302,64,319,1
303,64,642,1
304,64,745,1
305,64,936,1
306,64,901,1
307,64,296,1
308,64,222,1
309,64,515,1
310,64,786,1
311,64,736,1
312,64,700,1
313,64,250,1
314,64,85,1
315,64,212,1
316,64,112,1
317,64,523,1
318,64,476,1
319,64,475,1
320,64,470,1
321,64,874,1
322,64,902,1
323,64,463,1
324,64,687,1
325,64,387,1
326,64,195,1
327,64,456,1
328,64,634,1
329,64,226,1
330,64,750,1
331,64,946,1
332,64,144,1
333,64,499,1
334,64,788,1
335,64,186,1
336,64,54,1
337,64,728,1
338,64,484,1
339,64,838,1
340,64,681,1
341,64,117,1
342,64,328,1
343,64,190,1
344,67,567,1
345,67,638,1
346,67,831,1
347,67,123,1
348,67,505,1
349,67,297,1
350,67,477,1
351,67,8,1
352,67,604,1
353,67,339,1
354,67,575,1
355,67,654,1
356,67,481,1
357,67,64,1
358,67,121,1
359,67,700,1
360,67,445,1
361,67,303,1
362,67,374,1
363,67,333,1
364,67,103,1
365,67,250,1
366,67,792,1
367,67,441,1
368,67,11,1
369,69,749,1
370,71,249,1
371,72,424,1
372,72,306,1
373,72,178,1
374,72,152,1
375,72,625,1
376,72,620,1
377,72,635,1
378,72,401,1
379,72,563,1
380,72,823,1
381,72,919,1
382,72,650,1
383,72,639,1
384,72,174,1
385,72,942,1
386,72,330,1
387,72,442,1
388,72,876,1
389,72,188,1
390,72,819,1
391,72,245,1
392,72,265,1
393,72,528,1
394,72,341,1
395,72,9,1
396,72,29,1
397,72,908,1
398,72,324,1
399,72,512,1
400,73,294,1
401,74,393,1
402,74,691,1
403,74,249,1
404,80,312,1
405,81,544,1
406,85,687,1
407,85,238,1
408,85,528,1
409,85,852,1
410,85,878,1
411,85,265,1
412,85,766,1
413,85,320,1
414,85,906,1
415,85,482,1
416,85,892,1
417,85,932,1
418,85,182,1
419,85,556,1
420,85,902,1
421,85,515,1
422,85,188,1
423,85,905,1
424,85,424,1
425,85,834,1
426,85,39,1
427,85,623,1
428,85,850,1
429,85,538,1
430,85,64,1
431,85,249,1
432,85,694,1
433,85,916,1
434,85,728,1
435,85,319,1
436,87,15,1
437,87,911,1
438,87,673,1
439,87,192,1
440,87,945,1
441,87,176,1
442,87,600,1
443,87,510,1
444,87,470,1
445,87,39,1
446,87,560,1
447,87,433,1
448,89,514,1
449,89,39,1
450,89,752,1
451,89,368,1
452,89,320,1
453,89,633,1
454,89,470,1
455,89,824,1
456,89,794,1
457,89,160,1
458,89,657,1
459,89,26,1
460,89,99,1
461,90,394,1
462,90,399,1
463,96,186,1
464,96,85,1
465,96,307,1
466,96,250,1
467,96,786,1
468,96,520,1
469,96,296,1
470,96,445,1
471,96,750,1
472,96,850,1
473,96,41,1
474,96,736,1
475,96,669,1
476,96,728,1
