,TF,Target,Label
0,2,614,1
1,2,680,1
2,8,72,1
3,15,590,1
4,15,230,1
5,15,48,1
6,15,95,1
7,15,285,1
8,15,220,1
9,15,667,1
10,15,258,1
11,15,232,1
12,15,565,1
13,15,609,1
14,15,155,1
15,15,185,1
16,15,31,1
17,15,389,1
18,15,512,1
19,15,347,1
20,15,343,1
21,15,372,1
22,15,675,1
23,15,82,1
24,15,524,1
25,21,56,1
26,21,614,1
27,21,318,1
28,21,458,1
29,21,203,1
30,21,683,1
31,21,592,1
32,21,92,1
33,21,41,1
34,21,18,1
35,21,283,1
36,21,127,1
37,21,79,1
38,21,586,1
39,21,477,1
40,21,201,1
41,21,54,1
42,21,36,1
43,21,271,1
44,21,408,1
45,21,509,1
46,21,516,1
47,21,672,1
48,21,686,1
49,21,696,1
50,21,255,1
51,21,597,1
52,21,97,1
53,21,210,1
54,21,137,1
55,29,352,1
56,29,48,1
57,33,311,1
58,33,248,1
59,33,602,1
60,33,48,1
61,33,330,1
62,33,359,1
63,33,197,1
64,33,189,1
65,37,33,1
66,37,325,1
67,39,395,1
68,39,686,1
69,39,70,1
70,39,479,1
71,39,161,1
72,48,482,1
73,48,100,1
74,48,609,1
75,48,155,1
76,48,92,1
77,48,106,1
78,48,352,1
79,48,395,1
80,48,173,1
81,48,199,1
82,48,203,1
83,48,31,1
84,48,29,1
85,57,201,1
86,57,210,1
87,57,127,1
88,57,516,1
89,59,352,1
90,59,43,1
91,59,508,1
92,59,106,1
93,59,326,1
94,59,391,1
95,59,664,1
96,59,32,1
97,59,507,1
98,59,430,1
99,59,268,1
100,59,30,1
101,59,239,1
102,59,6,1
103,59,482,1
104,59,20,1
105,59,686,1
106,59,700,1
107,59,316,1
108,59,12,1
109,59,590,1
110,59,415,1
111,59,338,1
112,59,153,1
113,59,178,1
114,59,555,1
115,59,652,1
116,60,556,1
117,62,224,1
118,62,511,1
119,70,11,1
120,72,21,1
121,72,210,1
122,72,8,1
123,79,39,1
124,79,616,1
125,79,242,1
126,79,174,1
127,79,463,1
128,79,203,1
129,79,199,1
130,79,92,1
131,79,652,1
132,79,586,1
133,82,157,1
134,82,230,1
135,82,153,1
136,82,48,1
137,82,343,1
138,82,15,1
139,82,548,1
140,82,640,1
