,TF,Target,Label
0,2,245,1
1,2,88,1
2,2,828,1
3,2,629,1
4,2,355,1
5,2,1092,1
6,2,669,1
7,5,749,1
8,5,357,1
9,5,698,1
10,5,556,1
11,5,292,1
12,5,548,1
13,5,1018,1
14,5,1088,1
15,5,355,1
16,5,223,1
17,5,82,1
18,5,35,1
19,5,289,1
20,6,483,1
21,7,486,1
22,7,410,1
23,7,88,1
24,8,483,1
25,9,450,1
26,9,732,1
27,12,240,1
28,12,93,1
29,12,670,1
30,12,846,1
31,12,585,1
32,12,356,1
33,12,665,1
34,12,416,1
35,12,112,1
36,12,848,1
37,12,567,1
38,12,711,1
39,12,744,1
40,12,299,1
41,12,717,1
42,12,780,1
43,12,528,1
44,12,754,1
45,13,661,1
46,13,1050,1
47,13,781,1
48,13,361,1
49,15,21,1
50,15,1041,1
51,15,653,1
52,15,706,1
53,16,1075,1
54,16,42,1
55,19,40,1
56,19,510,1
57,19,670,1
58,19,172,1
59,19,703,1
60,19,74,1
61,19,650,1
62,19,695,1
63,19,1092,1
64,19,384,1
65,20,543,1
66,20,939,1
67,20,450,1
68,20,88,1
69,20,995,1
70,21,99,1
71,21,141,1
72,21,605,1
73,25,630,1
74,25,993,1
75,25,965,1
76,25,432,1
77,25,100,1
78,25,279,1
79,28,889,1
80,28,703,1
81,28,978,1
82,28,998,1
83,28,465,1
84,28,817,1
85,28,35,1
86,28,389,1
87,31,281,1
88,31,35,1
89,31,865,1
90,31,543,1
91,35,926,1
92,35,841,1
93,37,753,1
94,37,1031,1
95,40,872,1
96,40,781,1
97,40,19,1
98,40,384,1
99,40,95,1
100,40,695,1
101,40,642,1
102,40,998,1
103,43,1092,1
104,48,309,1
105,48,1050,1
106,48,703,1
107,48,91,1
108,49,161,1
109,49,243,1
110,49,409,1
111,50,1109,1
112,50,249,1
113,50,785,1
114,50,313,1
115,50,1115,1
116,58,1092,1
117,58,846,1
118,58,348,1
119,58,601,1
120,59,858,1
121,59,643,1
122,59,74,1
123,59,83,1
124,59,497,1
125,59,395,1
126,59,1038,1
127,59,200,1
128,59,431,1
129,59,663,1
130,59,1036,1
131,59,610,1
132,59,297,1
133,59,955,1
134,59,441,1
135,59,889,1
136,59,781,1
137,59,1094,1
138,59,872,1
139,59,243,1
140,59,384,1
141,59,932,1
142,59,91,1
143,59,1082,1
144,59,975,1
145,59,990,1
146,59,897,1
147,59,732,1
148,59,80,1
149,59,277,1
150,59,673,1
151,59,284,1
152,59,150,1
153,59,1115,1
154,59,1085,1
155,59,415,1
156,59,828,1
157,59,653,1
158,59,1033,1
159,59,439,1
160,59,417,1
161,59,1024,1
162,61,761,1
163,61,426,1
164,61,423,1
165,61,817,1
166,61,706,1
167,66,753,1
168,70,337,1
169,70,944,1
170,70,965,1
171,70,279,1
172,70,684,1
173,70,899,1
174,70,811,1
175,70,730,1
176,70,231,1
177,70,445,1
178,70,785,1
179,72,732,1
180,74,294,1
181,74,732,1
182,74,695,1
183,74,1046,1
184,74,511,1
185,74,509,1
186,74,81,1
187,74,42,1
188,74,88,1
189,74,426,1
190,74,455,1
191,74,63,1
192,74,403,1
193,74,852,1
194,74,461,1
195,74,352,1
196,74,858,1
197,74,875,1
198,74,931,1
199,74,225,1
200,74,374,1
201,74,926,1
202,74,100,1
203,74,937,1
204,74,846,1
205,74,442,1
206,74,1006,1
207,74,68,1
208,74,47,1
209,74,602,1
210,74,183,1
211,74,450,1
212,74,490,1
213,74,334,1
214,74,847,1
215,74,776,1
216,74,402,1
217,74,480,1
218,74,634,1
219,74,331,1
220,74,250,1
221,74,882,1
222,74,753,1
223,74,594,1
224,74,958,1
225,74,206,1
226,74,246,1
227,74,1028,1
228,74,939,1
229,74,534,1
230,74,12,1
231,74,629,1
232,74,505,1
233,74,827,1
234,74,148,1
235,74,592,1
236,74,628,1
237,75,592,1
238,75,806,1
239,75,42,1
240,79,780,1
241,79,522,1
242,80,158,1
243,80,504,1
244,80,722,1
245,80,1106,1
246,80,558,1
247,80,806,1
248,80,571,1
249,80,434,1
250,80,215,1
251,80,85,1
252,80,59,1
253,80,1021,1
254,80,1086,1
255,80,1117,1
256,80,897,1
257,80,74,1
258,80,774,1
259,80,670,1
260,80,68,1
261,80,961,1
262,80,638,1
263,80,1009,1
264,80,675,1
265,80,128,1
266,80,556,1
267,80,408,1
268,80,594,1
269,80,1070,1
270,80,727,1
271,80,6,1
272,80,578,1
273,80,998,1
274,80,280,1
275,80,264,1
276,80,975,1
277,80,574,1
278,80,109,1
279,80,769,1
280,81,828,1
281,81,198,1
282,81,448,1
283,81,224,1
284,81,753,1
285,81,56,1
286,81,607,1
287,81,840,1
288,82,44,1
289,82,606,1
290,82,441,1
291,82,276,1
292,82,19,1
293,82,480,1
294,82,687,1
295,82,862,1
296,82,939,1
297,82,1099,1
298,82,586,1
299,82,1006,1
300,82,72,1
301,82,149,1
302,82,669,1
303,82,148,1
304,82,506,1
305,82,561,1
306,82,605,1
307,82,421,1
308,83,59,1
309,89,1092,1
310,89,781,1
311,89,828,1
312,89,1052,1
313,91,668,1
314,91,318,1
315,91,1069,1
316,91,490,1
317,91,513,1
318,91,173,1
319,91,275,1
320,91,514,1
321,91,40,1
322,91,847,1
323,91,1092,1
324,91,695,1
325,91,250,1
326,91,1109,1
327,91,909,1
328,91,297,1
329,91,753,1
330,91,872,1
331,91,431,1
332,91,703,1
333,91,665,1
334,91,30,1
335,91,889,1
336,91,59,1
337,91,88,1
338,91,471,1
339,91,498,1
340,95,872,1
341,95,40,1
342,95,19,1
343,95,384,1
344,99,141,1
345,99,222,1
346,99,143,1
347,99,605,1
348,99,282,1
349,99,591,1
350,99,1017,1
351,99,431,1
352,100,993,1
353,100,730,1
354,100,456,1
355,100,25,1
356,100,231,1
357,100,275,1
358,100,1031,1
359,100,703,1
360,100,843,1
361,100,811,1
362,100,729,1
363,100,944,1
364,100,627,1
365,100,278,1
366,100,432,1
367,100,337,1
368,102,543,1
369,102,82,1
370,102,435,1
371,102,1000,1
372,102,1106,1
373,102,74,1
374,104,618,1
375,104,128,1
376,104,856,1
377,104,730,1
378,104,875,1
379,104,102,1
380,104,846,1
381,104,81,1
382,104,793,1
383,104,621,1
384,104,253,1
385,104,110,1
386,105,28,1
387,105,1115,1
388,105,251,1
389,105,75,1
390,105,546,1
391,105,549,1
392,106,732,1
393,106,582,1
394,106,583,1
395,106,678,1
396,106,1052,1
397,106,91,1
398,106,733,1
399,106,329,1
400,106,897,1
401,106,508,1
402,106,275,1
403,106,593,1
404,106,262,1
405,106,629,1
406,106,432,1
407,106,717,1
408,106,54,1
409,106,113,1
410,106,1055,1
411,106,814,1
412,106,246,1
413,106,495,1
414,106,1102,1
415,109,665,1
416,109,785,1
417,109,684,1
418,109,345,1
419,110,729,1
420,110,811,1
421,110,498,1
422,110,13,1
423,112,1071,1
424,112,515,1
425,112,441,1
426,112,260,1
427,112,450,1
428,112,172,1
429,112,506,1
430,119,489,1
431,119,64,1
432,120,1092,1
433,121,2,1
434,121,222,1
435,121,490,1
436,121,546,1
437,121,889,1
438,121,21,1
439,121,1115,1
440,121,88,1
441,124,761,1
442,126,146,1
443,141,88,1
444,141,737,1
445,141,546,1
446,141,591,1
447,143,1012,1
448,143,99,1
449,144,599,1
450,144,150,1
451,144,617,1
452,144,932,1
453,144,1033,1
454,144,858,1
455,144,889,1
456,144,897,1
457,144,849,1
458,144,412,1
459,144,610,1
460,144,847,1
461,146,446,1
462,146,1015,1
463,146,393,1
464,146,126,1
465,147,561,1
466,148,483,1
467,148,412,1
468,148,1092,1
469,149,82,1
470,149,151,1
471,150,504,1
472,150,395,1
473,150,428,1
474,150,617,1
475,150,932,1
476,150,144,1
477,150,558,1
478,150,495,1
479,150,610,1
480,150,59,1
481,150,284,1
482,150,1033,1
483,150,297,1
484,150,858,1
485,150,497,1
486,151,673,1
487,151,922,1
488,151,71,1
489,151,736,1
490,151,55,1
491,151,815,1
492,151,1072,1
493,151,675,1
494,151,936,1
495,151,295,1
496,151,365,1
497,151,753,1
498,151,149,1
499,151,840,1
500,151,515,1
501,151,166,1
502,151,20,1
503,151,136,1
504,151,286,1
505,151,1023,1
506,151,106,1
507,151,836,1
508,151,180,1
509,151,369,1
510,151,1094,1
511,151,1005,1
512,151,434,1
513,151,1085,1
514,151,678,1
515,151,799,1
516,151,120,1
517,151,511,1
518,151,991,1
519,151,491,1
520,151,15,1
521,151,42,1
522,151,1006,1
523,153,917,1
