,TF,Target,Label
0,13,97,1
1,13,421,1
2,13,28,1
3,13,571,1
4,13,229,1
5,13,120,1
6,14,95,1
7,14,451,1
8,14,608,1
9,14,37,1
10,14,62,1
11,14,353,1
12,14,558,1
13,14,153,1
14,14,504,1
15,14,368,1
16,14,636,1
17,14,141,1
18,14,84,1
19,14,149,1
20,14,213,1
21,14,70,1
22,14,164,1
23,14,402,1
24,14,83,1
25,14,511,1
26,14,1,1
27,14,171,1
28,14,518,1
29,14,455,1
30,15,690,1
31,37,511,1
32,37,608,1
33,37,297,1
34,37,624,1
35,37,479,1
36,37,385,1
37,37,1,1
38,37,458,1
39,37,70,1
40,37,504,1
41,37,40,1
42,37,368,1
43,37,95,1
44,37,558,1
45,37,451,1
46,37,257,1
47,37,142,1
48,37,153,1
49,37,455,1
50,37,167,1
51,37,164,1
52,37,305,1
53,37,83,1
54,37,548,1
55,37,213,1
56,37,402,1
57,37,84,1
58,37,440,1
59,37,579,1
60,37,207,1
61,37,171,1
62,38,615,1
63,38,600,1
64,38,195,1
65,38,74,1
66,39,606,1
67,39,685,1
68,48,70,1
69,48,207,1
70,48,62,1
71,48,313,1
72,48,221,1
73,48,115,1
74,48,54,1
75,48,227,1
76,48,574,1
77,48,642,1
78,48,527,1
79,48,638,1
80,49,361,1
81,49,644,1
82,49,215,1
83,49,569,1
84,49,682,1
85,49,353,1
86,49,325,1
87,49,296,1
88,50,245,1
89,50,374,1
90,50,431,1
91,57,571,1
92,57,690,1
93,57,649,1
94,57,615,1
95,57,600,1
96,57,687,1
97,57,602,1
98,57,173,1
99,57,320,1
100,57,195,1
101,65,120,1
102,65,69,1
103,65,571,1
104,65,498,1
105,65,431,1
106,65,296,1
107,65,111,1
108,65,229,1
109,69,343,1
110,69,171,1
111,69,249,1
112,69,111,1
113,71,411,1
114,71,361,1
115,71,590,1
116,74,602,1
117,74,600,1
118,74,57,1
119,74,512,1
120,74,571,1
121,80,307,1
122,80,479,1
123,91,390,1
124,97,160,1
125,97,629,1
126,97,374,1
127,97,588,1
128,97,249,1
129,97,245,1
130,97,251,1
131,97,646,1
132,97,13,1
133,97,320,1
134,97,244,1
135,99,323,1
136,99,384,1
137,101,425,1
138,101,483,1
139,101,509,1
140,101,521,1
141,101,251,1
142,101,671,1
143,111,493,1
144,111,494,1
145,111,65,1
146,111,101,1
147,112,146,1
148,112,623,1
149,117,650,1
150,119,412,1
151,127,454,1
152,127,67,1
153,134,415,1
154,134,606,1
155,134,688,1
156,139,344,1
157,139,600,1
158,139,685,1
159,139,445,1
160,140,353,1
161,140,385,1
162,141,95,1
163,141,689,1
164,141,497,1
165,141,213,1
166,141,257,1
167,141,443,1
168,141,142,1
169,141,642,1
170,141,297,1
171,141,368,1
172,141,153,1
173,141,83,1
174,141,37,1
175,141,458,1
176,141,647,1
177,141,84,1
178,141,455,1
179,141,385,1
180,141,353,1
181,141,14,1
182,141,579,1
183,141,479,1
184,141,574,1
185,141,504,1
186,146,535,1
187,146,606,1
188,147,298,1
189,152,457,1
190,154,352,1
191,154,410,1
192,154,635,1
193,154,614,1
194,154,224,1
195,159,412,1
196,160,412,1
197,160,374,1
198,160,50,1
199,160,588,1
200,177,497,1
201,177,315,1
202,177,649,1
203,177,173,1
204,177,472,1
205,177,512,1
206,177,402,1
207,177,519,1
208,178,251,1
209,178,535,1
210,178,638,1
211,178,227,1
212,188,229,1
213,190,498,1
214,190,366,1
215,195,512,1
216,195,639,1
217,195,38,1
218,213,82,1
219,213,164,1
220,213,334,1
221,213,353,1
222,213,305,1
223,213,171,1
224,213,103,1
225,213,11,1
226,213,574,1
227,213,325,1
228,213,497,1
229,213,62,1
230,213,207,1
231,213,642,1
232,213,257,1
233,213,608,1
234,213,142,1
235,213,70,1
236,213,558,1
237,213,95,1
238,213,451,1
239,213,548,1
240,213,297,1
241,213,681,1
242,226,510,1
243,226,330,1
244,226,629,1
245,229,1,1
246,229,588,1
247,229,13,1
248,229,188,1
249,231,1,1
250,231,682,1
251,231,518,1
252,231,642,1
253,231,574,1
254,231,636,1
255,231,103,1
256,238,483,1
257,238,587,1
258,238,569,1
259,239,336,1
260,239,171,1
261,239,665,1
262,239,610,1
263,239,699,1
264,239,300,1
265,239,383,1
266,239,601,1
267,244,421,1
268,244,361,1
269,244,317,1
270,244,97,1
271,249,69,1
272,249,97,1
273,251,494,1
274,251,391,1
275,251,323,1
276,251,101,1
277,251,317,1
278,251,208,1
279,251,178,1
280,251,291,1
281,267,326,1
282,267,493,1
283,284,666,1
284,291,493,1
285,291,671,1
286,291,509,1
287,291,654,1
288,296,654,1
289,296,65,1
290,296,49,1
291,296,493,1
292,305,149,1
293,305,689,1
294,305,257,1
295,305,81,1
296,305,95,1
297,305,62,1
298,305,451,1
299,305,11,1
300,305,558,1
301,305,458,1
302,305,207,1
303,305,334,1
304,305,642,1
305,305,402,1
306,305,153,1
307,305,70,1
308,305,443,1
309,305,574,1
310,305,647,1
311,305,83,1
312,305,497,1
313,305,518,1
314,305,608,1
315,305,213,1
316,307,402,1
317,307,153,1
318,307,497,1
319,307,658,1
320,307,209,1
321,317,494,1
322,317,251,1
323,320,685,1
324,320,545,1
325,320,311,1
326,320,571,1
327,320,226,1
328,320,173,1
329,320,195,1
330,320,690,1
331,320,472,1
332,320,497,1
333,320,649,1
334,320,74,1
335,320,629,1
336,320,511,1
337,320,600,1
338,320,639,1
339,320,315,1
340,320,14,1
341,320,519,1
342,320,57,1
343,323,244,1
344,323,101,1
345,323,99,1
346,326,267,1
347,330,510,1
348,343,249,1
349,343,13,1
350,343,69,1
351,344,139,1
352,354,543,1
353,354,442,1
354,354,359,1
355,354,416,1
356,358,497,1
357,358,307,1
358,358,479,1
359,358,563,1
360,359,416,1
361,359,354,1
362,359,8,1
363,361,694,1
364,361,493,1
365,361,571,1
366,361,49,1
367,361,421,1
368,362,636,1
369,362,62,1
370,362,103,1
371,362,353,1
372,362,516,1
373,362,574,1
374,362,578,1
375,362,405,1
376,366,190,1
377,374,160,1
378,374,245,1
379,374,424,1
380,374,50,1
381,374,286,1
382,374,683,1
383,374,115,1
384,374,244,1
385,374,116,1
386,374,28,1
387,374,654,1
388,374,517,1
389,376,654,1
390,383,171,1
391,383,81,1
392,383,665,1
393,383,215,1
394,383,124,1
395,383,591,1
396,383,432,1
397,383,439,1
398,383,699,1
399,383,610,1
400,383,42,1
401,384,99,1
402,384,251,1
403,391,251,1
404,410,98,1
405,410,361,1
406,411,76,1
407,412,119,1
408,412,50,1
409,412,97,1
410,412,159,1
411,420,606,1
412,420,688,1
413,421,613,1
414,421,340,1
415,421,244,1
416,421,374,1
417,421,700,1
418,421,498,1
419,421,71,1
420,422,452,1
421,423,440,1
422,423,70,1
423,423,689,1
424,423,636,1
425,423,103,1
426,423,257,1
427,423,451,1
428,423,62,1
429,425,101,1
430,425,68,1
431,427,97,1
432,427,431,1
433,431,50,1
434,431,245,1
435,431,374,1
436,431,160,1
437,431,343,1
438,431,654,1
439,431,412,1
440,432,383,1
441,432,262,1
442,432,124,1
443,438,555,1
444,439,8,1
445,439,699,1
446,442,359,1
447,442,416,1
448,442,354,1
449,442,8,1
450,454,86,1
451,454,67,1
452,454,236,1
453,454,127,1
454,454,685,1
455,454,488,1
456,457,152,1
457,457,37,1
458,467,245,1
459,474,402,1
460,474,587,1
461,479,504,1
462,479,80,1
463,479,305,1
464,479,458,1
465,479,658,1
466,479,358,1
467,479,207,1
468,479,153,1
469,479,149,1
470,479,213,1
