,TF,Target,Label
0,3,1044,1
1,3,730,1
2,3,1261,1
3,3,1546,1
4,3,1265,1
5,3,1327,1
6,3,1072,1
7,3,405,1
8,4,576,1
9,4,1329,1
10,4,581,1
11,4,1093,1
12,9,217,1
13,9,967,1
14,9,275,1
15,9,1418,1
16,9,1140,1
17,9,1133,1
18,9,205,1
19,9,287,1
20,9,96,1
21,9,1070,1
22,9,976,1
23,9,961,1
24,9,1152,1
25,9,1301,1
26,9,754,1
27,9,417,1
28,9,727,1
29,12,856,1
30,12,1034,1
31,12,102,1
32,12,1181,1
33,12,794,1
34,12,1473,1
35,12,817,1
36,26,1473,1
37,26,563,1
38,26,1470,1
39,26,729,1
40,26,1380,1
41,26,624,1
42,26,754,1
43,26,528,1
44,26,108,1
45,26,627,1
46,26,474,1
47,26,1158,1
48,26,576,1
49,26,417,1
50,26,1140,1
51,26,173,1
52,26,1170,1
53,26,294,1
54,26,1329,1
55,26,1506,1
56,26,1204,1
57,26,1093,1
58,26,1513,1
59,26,1382,1
60,26,717,1
61,26,561,1
62,26,885,1
63,26,161,1
64,27,1457,1
65,27,300,1
66,27,817,1
67,27,480,1
68,27,1336,1
69,27,18,1
70,27,834,1
71,27,729,1
72,27,381,1
73,27,631,1
74,27,1158,1
75,27,692,1
76,27,611,1
77,27,1329,1
78,27,687,1
79,27,450,1
80,27,972,1
81,27,581,1
82,27,392,1
83,27,528,1
84,27,1571,1
85,27,1086,1
86,27,409,1
87,27,348,1
88,27,990,1
89,27,355,1
90,27,313,1
91,27,233,1
92,27,804,1
93,33,911,1
94,33,502,1
95,33,786,1
96,33,299,1
97,33,383,1
98,33,929,1
99,33,1513,1
100,33,131,1
101,45,1418,1
102,45,275,1
103,45,1334,1
104,45,73,1
105,45,421,1
106,45,1373,1
107,45,326,1
108,45,520,1
109,45,665,1
110,45,254,1
111,45,1133,1
112,45,1140,1
113,45,1093,1
114,45,1457,1
115,45,976,1
116,45,963,1
117,45,1329,1
118,45,649,1
119,45,9,1
120,45,287,1
121,49,754,1
122,52,1058,1
123,52,1258,1
124,52,75,1
125,52,1432,1
126,54,1228,1
127,54,1513,1
128,54,209,1
129,54,193,1
130,56,74,1
131,56,1438,1
132,56,1473,1
133,56,27,1
134,56,1181,1
135,56,1230,1
136,56,817,1
137,60,1501,1
138,61,360,1
139,61,182,1
140,61,1278,1
141,61,1261,1
142,61,1036,1
143,61,860,1
144,61,911,1
145,61,262,1
146,61,1100,1
147,61,704,1
148,61,730,1
149,61,859,1
150,61,554,1
151,63,754,1
152,73,1303,1
153,73,639,1
154,73,122,1
155,73,1261,1
156,73,89,1
157,73,294,1
158,73,1140,1
159,73,164,1
160,73,805,1
161,73,1310,1
162,73,1206,1
163,73,704,1
164,73,804,1
165,73,1517,1
166,73,741,1
167,73,1204,1
168,73,1470,1
169,73,1125,1
170,73,1028,1
171,73,1378,1
172,73,1111,1
173,73,493,1
174,73,554,1
175,73,173,1
176,73,26,1
177,73,1280,1
178,73,1329,1
179,73,1458,1
180,73,1034,1
181,73,45,1
182,73,76,1
183,73,1468,1
184,73,528,1
185,73,836,1
